Date,MACD_Signal,BB_Width,RSI_lag1,ATR_Pct,SMA20_Dist,Stoch_K,ROC_roll5_mean,Volume_Ratio,CCI,Price_Direction_30d
2003-07-18,0.0023326883284284505,0.17398454810932398,40.272675643709434,0.05876814669826431,-0.09499056514870202,15.838626956886204,-0.8831484645658808,1.563568685558421,-2003.8693088866253,1
2003-07-21,0.001396871866011573,0.20010915819658315,36.78548838859698,0.05884980851392727,-0.1033853008926072,10.59600206422407,-4.405094917030951,1.1991428746709825,-1757.2641411415102,1
2003-07-22,0.00046617493166894227,0.21525967144546782,35.35931539549776,0.05626405218354426,-0.08536224094090257,13.463212708651113,-6.711586372445455,0.7156036749566727,-1605.1753268251218,1
2003-07-23,-0.00037636536500159154,0.22504763204390713,38.182285917462764,0.05511010637860775,-0.07090003725507468,15.569115179826975,-10.021945527190297,0.7626223723627249,-1490.076728011465,1
2003-07-24,-0.0012303065174026047,0.24571384039785843,40.4232822855695,0.05865682728254582,-0.10281157479656886,14.250842397420536,-12.48950105893177,1.402071267323645,-1339.832330114434,1
2003-07-25,-0.0019999495941415294,0.2592547360542129,36.18469570776819,0.05761561122772872,-0.08474620774732355,15.059283611229363,-13.6957099043791,1.2547490524433627,-1212.065126578684,1
2003-07-28,-0.0027582771536925127,0.2792895270969023,38.89541235168332,0.058563852833693725,-0.10883303962783843,10.341882557927764,-14.508798118622497,0.8814911067037725,-1101.3367068298949,1
2003-07-29,-0.003641620015237684,0.319537817809601,35.680290860450384,0.06587999419849913,-0.16029893115931998,11.981401301557128,-17.008233041740255,3.068166548541528,-952.6374630969336,1
2003-07-30,-0.004576633865313051,0.353394419742028,30.148259459533158,0.06367333088738095,-0.1603209826007906,8.27346125488352,-18.66870099472332,0.8749175525949551,-858.6702916464693,1
2003-07-31,-0.005454019527191859,0.3769183063261374,29.37944295572013,0.06110714342232894,-0.14111747022343912,9.45438721317338,-19.125276342250498,0.992895751255721,-815.0546447308739,1
2003-08-01,-0.006153099341767056,0.38899064389046506,31.44086938536969,0.05844334955640705,-0.10514332017401531,13.13300887049922,-18.71786654734579,0.8330733899847029,-790.5464974462974,1
2003-08-04,-0.006591358641047687,0.37547131034397535,36.87798601722707,0.05663478351013318,-0.061790862529964484,23.10750760032122,-16.916153770748533,1.5021774893522537,-820.5176364499488,1
2003-08-05,-0.006836120474275882,0.36033827650805955,42.63320991919603,0.057086131248125026,-0.05507441642257492,35.04009132395583,-13.33723066114105,1.091631571880978,-886.3128504439815,1
2003-08-06,-0.0070415468184945144,0.33428477412969415,42.29649616983654,0.060074737517750866,-0.08124400368244239,38.627951853089655,-10.206858301901224,1.0385964144982418,-992.6756610347392,1
2003-08-07,-0.00723139799413616,0.3202321887533305,37.843588736126364,0.05937667339616935,-0.08315888889249036,34.54967896664743,-8.357738807864331,1.0325615076505668,-1077.8724813290116,1
2003-08-08,-0.007890265296518404,0.37092943109048204,36.497564801949494,0.08726934086618889,-0.24771691882577657,20.225983578183772,-11.015214235943876,3.2169583342085324,-1019.8839523767015,1
2003-08-11,-0.008678899485743616,0.3831637778129574,23.71383874996851,0.08145991861985237,-0.19144742454110575,14.747145710736769,-13.850616102498094,1.373305384563566,-946.3676450757658,1
2003-08-12,-0.009443872022647215,0.3889380184467337,29.585303396514853,0.07598627287307488,-0.1610448801060822,13.265465248490273,-17.21055280757279,0.6361279308410664,-900.684967495103,0
2003-08-13,-0.010117773966365916,0.385947133903182,31.805881228520242,0.07320374959049993,-0.14173390639623673,20.25772308281762,-19.459100611489557,0.5818771972921709,-884.3811111066561,0
2003-08-14,-0.010753314780061276,0.4019105990655966,32.56868811274531,0.07375920878632301,-0.1589222313117147,20.05525848947294,-20.599605097427983,1.246469740739816,-831.0776055196734,0
2003-08-15,-0.011313639636488314,0.419652632837717,30.622384384901533,0.06980897668228536,-0.15024802218276578,17.98067523536151,-17.84534242019477,0.1856912426360112,-760.277610755161,0
2003-08-18,-0.011707843568509435,0.4271879546006208,30.45327881824585,0.06514214603563476,-0.11495667857622324,17.175522978210356,-16.187244158031188,0.6191790522492825,-712.4206059857136,0
2003-08-19,-0.011781715267558196,0.41373279748776665,34.206482397431934,0.06166421663390954,-0.0386915539813123,26.300801323594087,-13.864005125842056,1.169817980209741,-718.478229453073,0
2003-08-20,-0.011657332574782277,0.39202773663469814,42.975666914234765,0.06098474053504105,-0.04203828821422427,34.35233226869576,-13.053780329292945,0.7172702018728595,-739.6829954730591,0
2003-08-21,-0.011324821229259414,0.37665849678458035,41.794454850742,0.05769045187005222,-0.008993575416816672,42.403854196084936,-12.269313007254425,0.5418901051022127,-789.0003040793603,0
2003-08-22,-0.010836183301884367,0.3514663081858191,44.92353848412199,0.05846893687231481,0.005813809716552099,44.336225023875194,-10.734130633646178,0.8424707823512089,-841.2409118036377,0
2003-08-25,-0.010263911642357508,0.33355464131898993,45.774320010608896,0.05699094638541879,0.0065384344685387435,50.31426009631926,-9.338210027566936,0.36896393958698764,-910.9137296694291,0
2003-08-26,-0.009684371743936089,0.33036264300215085,45.195866918367756,0.05705668321943217,-0.00622587556979662,54.07259985705576,-4.434389294611945,0.7152990868166054,-939.1989404849763,0
2003-08-27,-0.009036789147449147,0.3284085646303662,43.48164815854187,0.054531222848823405,0.02508681815236308,62.851533820650104,0.846126069052562,0.5336581432265013,-962.7098681733762,0
2003-08-28,-0.008423727176839656,0.32406709806720685,47.4775341611774,0.05585576981715132,0.0015943682318101911,63.88891450438874,4.583350413496913,0.7810266178840907,-1003.1387178066419,0
2003-08-29,-0.007813331513383396,0.3115159848534639,44.46796912279639,0.052832064210780766,0.019414161330826022,65.51196267816451,7.578887945145593,0.508084884855107,-1062.585093022449,0
2003-09-02,-0.007240079968931689,0.2810736268243859,46.30086402691069,0.052389933461669126,0.017425661650893064,59.88284909745468,10.994755599153226,0.7023679209966402,-1155.2961628149478,1
2003-09-03,-0.006750182029675901,0.24360458370042395,45.22856602204762,0.052685480540860676,0.005439233223072539,55.940243308284195,9.80677219540026,0.8480525179309152,-1297.2619266252248,1
2003-09-04,-0.006300233323473297,0.2205104833738962,42.89024838535408,0.0510596415141129,0.020166338558625613,52.682763885612495,8.716295728884798,0.7490729505618169,-1386.819292596946,1
2003-09-05,-0.005771530297062864,0.20870201063360289,44.39364553569557,0.050799706607667444,0.07070381973056379,58.82751171465164,8.076109059858815,1.2036832865210847,-1437.2733896027692,1
2003-09-08,-0.005093697276927584,0.20485205394188563,51.30062508136186,0.0490431837088987,0.1071738761450399,73.61141158300495,8.560924473399995,1.7087177549618335,-1566.2235530936296,1
